frame,id,x,y,xVelocity,yVelocity,thetayaw,type,timestamp
12,186,458583.3560001341,4399931.288176227,6.262058258056641,-1.2448159456253052,-0.19535309076309204,5,1676448770.1340604
12,188,458433.67532418465,4399978.980882677,-8.82737922668457,2.3815948963165283,2.8782145977020264,5,1676448770.1340604
12,206,458559.09249982756,4399923.595036086,-0.0,-0.0,1.3663990497589111,4,1676448770.1340604
12,209,458549.04143973324,4399920.68128555,-0.0,-0.0,1.5873116254806519,5,1676448770.1340604
12,213,458572.296817007,4399938.879921704,-0.0,-0.0,2.979766607284546,5,1676448770.1340604
12,221,458551.4438734786,4399914.662488918,-0.13763993978500366,3.275912284851074,1.6122523546218872,5,1676448770.1340604
12,222,458540.63955673476,4399905.153574177,0.0,0.0,1.5779926776885986,5,1676448770.1340604
12,224,458559.897588893,4399920.776477939,0.6896106600761414,2.8738045692443848,1.3359791040420532,4,1676448770.1340604
13,186,458583.9681700722,4399931.167988664,6.067257404327393,-1.2540111541748047,-0.20382843911647797,5,1676448770.234052
13,188,458432.8132174598,4399979.209703421,-8.544007301330566,2.3434817790985107,2.8738088607788086,5,1676448770.234052
13,206,458559.1158559573,4399923.59745114,-0.0,-0.0,1.3779619932174683,4,1676448770.234052
13,209,458548.77123425185,4399920.685869915,0.0,-0.0,1.5572534799575806,5,1676448770.234052
13,213,458573.31946729973,4399938.696811837,-0.0,0.0,2.911539316177368,5,1676448770.234052
13,222,458541.0851199667,4399905.183062019,-0.0,-0.0,1.5665109157562256,5,1676448770.234052
13,224,458559.9826746147,4399921.044550716,0.7385275363922119,2.863415002822876,1.3182488679885864,4,1676448770.234052
14,186,458581.86002875806,4399931.4136582455,6.346669673919678,-1.3055506944656372,-0.20285384356975555,5,1676448770.3340838
14,188,458431.92503997055,4399979.505210363,-8.686307907104492,2.5086095333099365,2.8602118492126465,5,1676448770.3340838
14,206,458559.0894715967,4399923.6149401,0.0,-0.0,1.293081521987915,4,1676448770.3340838
