frame,x,y,xVelocity,yVelocity,thetayaw,timestamp,speed_mps,steering_percentage,accx,accy
30,458434.8382365796,4399978.938289601,-8.679289040214252,2.563826147130975,2.8638069097937677,1676360310.6005425,8.936111450195312,0.1702127605676651,-0.23347640140517867,-0.02235059843217317
31,458433.5188092837,4399979.333868968,-8.715269598932094,2.547700819992002,2.8653334189087696,1676360310.770522,8.977777481079102,0.1702127605676651,-0.24296348703446993,-0.15973543638939558
32,458432.6825682275,4399979.582673924,-8.738661251665055,2.5465799083462284,2.8660874938346437,1676360310.870501,9.002778053283691,0.10638298094272614,-0.21830637182943777,0.06616247288173613
33,458431.70457602374,4399979.873135656,-8.759890731327515,2.5461675604466016,2.8670748128721613,1676360310.9705052,9.019444465637207,0.06382978707551956,-0.17768250993224352,-0.06180071914480477
34,458430.93390993087,4399980.100746786,-8.782052744984268,2.548347496696177,2.86769371342277,1676360311.0705187,9.038888931274414,-0.021276595070958138,-0.21509888913285288,0.027989736162804882
35,458430.0202057654,4399980.370693452,-8.806809203755353,2.5443185525507768,2.86839895974075,1676360311.1704688,9.052778244018555,-0.10638298094272614,-0.21378835948957264,0.03768668719305064
36,458429.17469202663,4399980.619923442,-8.826928041502,2.5495136361371036,2.8687833953737947,1676360311.2705417,9.083333015441895,-0.21276596188545227,-0.21222864677734374,0.054553866242211355
37,458428.25644915894,4399980.890261318,-8.8493525767431,2.547104804424636,2.869106760370003,1676360311.3704257,9.105555534362793,-0.2978723347187042,-0.1394890734316715,-0.03281493181646628
38,458427.4069609661,4399981.139900873,-8.865166027048387,2.5525792995805747,2.8692446943986143,1676360311.470548,9.122221946716309,-0.2978723347187042,-0.23395405342586928,0.06041150150180025
39,458426.4853904277,4399981.41095108,-8.883698799004543,2.556936115736934,2.8695232298224127,1676360311.570534,9.141666412353516,-0.3191489279270172,-0.2465226387132541,-0.08515905292436121
40,458425.562535648,4399981.681784105,-8.89894434821643,2.5606624774638336,2.8697954413677484,1676360311.6705294,9.152777671813965,-0.2978723347187042,-0.22304199977513547,0.08671774483217964
41,458424.6379527112,4399981.952920379,-8.917398516738636,2.5613763902536966,2.870077778585772,1676360311.770535,9.16944408416748,-0.25531914830207825,-0.1907550278895467,-0.0175798094693973
42,458423.7828160959,4399982.203549942,-8.932996658284253,2.563272216351181,2.8703959136865,1676360311.8705,9.186111450195312,-0.19148936867713928,-0.15336254540716965,-0.06718481090124045
43,458422.8547796153,4399982.47512637,-8.949310651867966,2.56537690459764,2.8707512542654037,1676360311.970528,9.211111068725586,-0.08510638028383255,-0.20182338735089156,0.015874456191088335
