frame,id,x,y,xVelocity,yVelocity,thetayaw,type,timestamp,driving_mode
30,3905,458438.8561999142,4399966.336316456,-0.0,0.0,2.8758535385131836,5,1676360310.4642854
30,3922,458421.09638957755,4399974.115112644,-0.0,0.0,2.8665924072265625,5,1676360310.4642854
30,3948,458432.35650371376,4399967.7077541,0.0,0.0,2.8374242782592773,5,1676360310.4642854
30,3994,458438.18974171433,4399995.013835561,-0.0,-0.0,1.4048779010772705,5,1676360310.4642854
30,4009,458432.5682432218,4399996.558023309,0.0,0.0,1.2471323013305664,5,1676360310.4642854
30,4016,458429.3885933794,4399997.8669743445,-0.0,-0.0,1.3049731254577637,5,1676360310.4642854
30,4017,458426.4582821467,4399998.026788313,-0.0,0.0,1.300225019454956,5,1676360310.4642854
30,4018,458443.78555419313,4399992.931526995,-0.0,0.0,1.4504132270812988,5,1676360310.4642854
30,4019,458437.2203091035,4399938.065139232,-0.0,0.0,2.74023699760437,5,1676360310.4642854
30,4024,458407.26521825895,4399943.806818292,0.0,-0.0,2.8606810569763184,5,1676360310.4642854
30,4026,458433.31576809194,4399936.200461269,0.0,-0.0,2.990172863006592,5,1676360310.4642854
30,4028,458420.56843198324,4400000.421570545,-0.0,0.0,1.2497186660766602,5,1676360310.4642854
31,3905,458438.66565450677,4399966.333018864,0.0,0.0,2.8776767253875732,5,1676360310.564236
31,3922,458421.0836846542,4399973.676645762,-0.0,0.0,2.8559255599975586,5,1676360310.564236
31,3948,458432.30663672386,4399967.767113334,-0.0,0.0,2.8374335765838623,5,1676360310.564236
31,3994,458438.20969886426,4399995.125517261,-0.0,0.0,1.4229271411895752,5,1676360310.564236
31,4009,458432.1430610309,4399995.72136889,-0.0,0.0,1.2301008701324463,5,1676360310.564236
31,4016,458429.34469926386,4399997.8514062865,0.0,-0.0,1.289863109588623,5,1676360310.564236
31,4017,458426.4440497251,4399998.1095344825,-0.0,0.0,1.2939600944519043,5,1676360310.564236
31,4018,458443.77091045387,4399992.297763814,0.0,0.0,1.4126754999160767,5,1676360310.564236
31,4019,458437.2834528424,4399938.072753475,-0.0,0.0,2.7424910068511963,5,1676360310.564236
31,4025,458486.4638870463,4399976.416114821,0.0,0.0,2.8528337478637695,3,1676360310.564236
31,4028,458420.4617290428,4400000.260289884,0.0,0.0,1.263891339302063,5,1676360310.564236
32,3905,458438.63877343416,4399966.434854376,-0.0,-0.0,2.8841352462768555,5,1676360310.664289
32,3922,458421.06385308644,4399973.953391427,-0.0,0.0,2.859323024749756,5,1676360310.664289
32,3948,458432.26862345374,4399967.758781875,-0.0,0.0,2.836939811706543,5,1676360310.664289
32,3994,458438.3023918303,4399995.10868556,-0.0,0.0,1.3991204500198364,5,1676360310.664289
32,4009,458432.0185836629,4399995.733373936,-0.0,-0.0,1.2752891778945923,5,1676360310.664289
32,4016,458429.317538532,4399998.04289848,0.0,-0.0,1.289841651916504,5,1676360310.664289
32,4017,458426.336510779,4399998.096280791,-0.0,0.0,1.276318073272705,5,1676360310.664289
32,4018,458443.8585928928,4399992.781977167,-0.0,-0.0,1.4095426797866821,5,1676360310.664289
32,4019,458437.28293380706,4399938.1797903525,0.0,-0.0,2.7507877349853516,5,1676360310.664289
32,4026,458432.9377875279,4399936.59418257,0.0,-0.0,2.9768121242523193,5,1676360310.664289
32,4028,458420.5397903898,4400000.337863886,0.0,0.0,1.2853844165802002,5,1676360310.664289
32,4033,458423.95363363554,4399997.6675152145,0.0,-0.0,1.3384029865264893,5,1676360310.664289
33,3905,458438.70737487666,4399966.35295784,-0.0,0.0,2.873809337615967,5,1676360310.764379
33,3922,458420.6997887616,4399973.826130595,-0.0,0.0,2.8529269695281982,5,1676360310.764379
33,3948,458432.2833727002,4399967.790428705,-0.0,-0.0,2.8508777618408203,5,1676360310.764379
33,3994,458438.35956990113,4399995.617184427,0.0,-0.0,1.398223638534546,5,1676360310.764379
33,4009,458432.14139945083,4399995.695810401,-0.0,-0.0,1.228171467781067,5,1676360310.764379
33,4016,458429.3467551032,4399997.976832566,-0.0,0.0,1.281484603881836,5,1676360310.764379
33,4017,458426.41725723294,4399998.313928106,-0.0,-0.0,1.2619481086730957,5,1676360310.764379
33,4018,458443.8849906519,4399992.557130912,0.0,0.0,1.3526313304901123,5,1676360310.764379
33,4028,458420.2465809145,4399999.990799095,0.0,0.0,1.2970263957977295,5,1676360310.764379
33,4033,458423.97246190655,4399997.915018833,-0.0,-0.0,1.3420815467834473,5,1676360310.764379
33,4034,458408.37937596807,4399939.706396664,-0.0,0.0,2.8583600521087646,5,1676360310.764379
34,3905,458438.63124188967,4399966.42541625,0.0,-0.0,2.8712151050567627,5,1676360310.8645005
34,3922,458420.9778601605,4399973.629179335,-0.0,0.0,2.84995174407959,5,1676360310.8645005
34,3948,458432.2916659056,4399967.776432044,-0.0,0.0,2.8475911617279053,5,1676360310.8645005
34,3994,458438.28993717325,4399995.722919703,0.0,0.0,1.4069700241088867,5,1676360310.8645005
34,4009,458432.2828141716,4399995.892378855,-0.0,-0.0,1.2330753803253174,5,1676360310.8645005
34,4016,458429.285992242,4399997.97355067,0.0,0.0,1.3041577339172363,5,1676360310.8645005
34,4017,458426.4437854833,4399998.214344119,-0.0,0.0,1.2739875316619873,5,1676360310.8645005
34,4018,458443.91103499423,4399993.528269351,0.0,-0.0,1.3946878910064697,5,1676360310.8645005
34,4019,458437.3512798021,4399937.759188894,-0.0,0.0,2.701793670654297,5,1676360310.8645005
34,4028,458416.85006409325,4399999.872332305,0.0,0.0,1.3862180709838867,5,1676360310.8645005
