frame,x,y,xVelocity,yVelocity,thetayaw,timestamp,speed_mps,steering_percentage,accx,accy
32,458488.7524005637,4399963.876647431,-6.183094969350139,1.60583147669883,2.8971757004668026,1676359948.225325,6.300000190734863,0.06382978707551956,-0.41751112732175766,0.015076648382402746
33,458488.15803997323,4399964.034817243,-6.224106879089356,1.6151029818727443,2.8975943175759546,1676359948.3253257,6.333333492279053,-0.1489361673593521,-0.46046171387097234,0.028995342636563448
34,458487.6591232238,4399964.167700572,-6.2704108382219985,1.626503333525589,2.897996415234438,1676359948.425338,6.377777576446533,-0.3404255211353302,-0.5057547524562604,-0.19528544478666862
35,458486.95515132067,4399964.353224238,-6.318763645000075,1.6246083614634974,2.897777118533023,1676359948.5253596,6.4277777671813965,-0.44680851697921753,-0.5342823794420005,0.45515974353306304
36,458486.3979328325,4399964.499276425,-6.365755078443236,1.632992000067788,2.8975815343059788,1676359948.625292,6.494444370269775,-0.5744680762290955,-0.39373793569381266,0.3199675629487233
37,458485.6837425772,4399964.6899703145,-6.410949833823209,1.685448091986844,2.89769512978392,1676359948.7253568,6.530555725097656,-0.5531914830207825,-0.4928832124488183,0.06279706207105051
38,458485.0671432452,4399964.854793782,-6.457900305053885,1.6826748845735195,2.8976676926712326,1676359948.8253207,6.574999809265137,-0.5957446694374084,-0.5104910588774767,0.09479218007854173
39,458484.44620727195,4399965.020076272,-6.496972841423372,1.693120199321289,2.8975585403503015,1676359948.9253209,6.622222423553467,-0.5957446694374084,-0.11290428158421222,0.06765263686544362
40,458483.7702719665,4399965.199574739,-6.536372853648193,1.6945983723461424,2.8972575018810343,1676359949.0253396,6.64722204208374,-0.5531914830207825,-0.4265806617451584,0.11344226679560837
41,458483.13687787956,4399965.364234022,-6.5942787581888025,1.7031656923024407,2.8972450875574314,1676359949.125379,6.69444465637207,-0.44680851697921753,-0.3977378831011289,0.2958903020040997
42,458482.50079619186,4399965.529486436,-6.642857031780672,1.7205763016788318,2.8973545554998763,1676359949.2253404,6.747222423553467,-0.3617021143436432,-0.37942709119122464,0.1701927230134539
43,458481.75377550337,4399965.724598704,-6.68995659258718,1.7321553582719569,2.8976082601387514,1676359949.3253286,6.794444561004639,-0.3617021143436432,-0.47997636446552905,-0.011177342248875288
44,458481.1625178066,4399965.877885687,-6.7290959020779,1.740089698736142,2.8976744463684208,1676359949.4253204,6.844444274902344,-0.38297873735427856,-0.32763819444576625,0.2107472653027675
45,458480.4597954848,4399966.060332415,-6.774862644370214,1.7423603024772742,2.8977287716705575,1676359949.5253422,6.886111259460449,-0.40425533056259155,-0.35619048424403854,0.06924915835054912
46,458479.75398499385,4399966.245908618,-6.81947319090519,1.7579155856502038,2.8978030933674708,1676359949.6254148,6.919444561004639,-0.44680851697921753,-0.38983323826693395,0.10389818100030984
47,458479.04363385134,4399966.432743615,-6.8651732760271384,1.763752764613386,2.8978245317219393,1676359949.7253351,6.969444274902344,-0.4893617033958435,-0.35757385918367224,0.10175212362438518
48,458478.43904167414,4399966.591966715,-6.899646475022318,1.7850057689711714,2.897894992249058,1676359949.8253462,7.019444465637207,-0.5106382966041565,-0.3731185226565336,0.3529799212454662
49,458477.66502712376,4399966.796837115,-6.948633765754151,1.7930952271472145,2.8980225236402513,1676359949.9252985,7.058333396911621,-0.5319148898124695,-0.41197038758129,-0.11361577286251509
50,458476.9970326281,4399966.972472314,-6.9927870042319595,1.796290379189084,2.8978322050697205,1676359950.02536,7.111111164093018,-0.6170212626457214,-0.4365465108786845,0.1083194956948823
51,458476.26701633097,4399967.162008512,-7.035866281604532,1.8018360140833152,2.8973878931596024,1676359950.1253483,7.144444465637207,-0.6170212626457214,-0.3575507135300582,0.15379472435105312
52,458475.6477546932,4399967.322590343,-7.071236666847734,1.8178137899726234,2.8972830816237183,1676359950.2253351,7.191666603088379,-0.6382978558540344,-0.4500459125287598,0.09760018105800794
53,458474.8550079681,4399967.528847032,-7.115693478532418,1.8265698257388483,2.8970832215893454,1676359950.3253305,7.233333110809326,-0.7021276354789734,-0.3853082614400095,0.11372071248683979
54,458474.17171086307,4399967.706420928,-7.15212218425712,1.841242154299605,2.8968482323909637,1676359950.4253848,7.266666889190674,-0.7872340679168701,-0.3885774646538898,0.174716023280599
55,458473.4274892589,4399967.900148285,-7.1918058461477905,1.8458902892616498,2.896406173482463,1676359950.5253646,7.30555534362793,-0.936170220375061,-0.37722364478910436,0.038027351043014856
56,458472.7366745205,4399968.081221742,-7.225600508073392,1.8584711894190702,2.8957066396710403,1676359950.6253397,7.347222328186035,-1.127659559249878,-0.3022862943805355,0.2264983936391421
57,458471.98488258384,4399968.279482054,-7.259204235499334,1.8781729712611366,2.894851353387825,1676359950.7253618,7.386111259460449,-1.2127659320831299,-0.33328624305482685,0.18614075201082725
58,458471.4040724413,4399968.433212785,-7.288885428764666,1.8859917701308813,2.8940820725828074,1676359950.8253584,7.411110877990723,-1.2765957117080688,-0.4157768431665107,0.0522689658530725
59,458470.7042464926,4399968.618786698,-7.317901447825557,1.9026695250299719,2.8929773762545317,1676359950.9252915,7.452777862548828,-1.3404254913330078,-0.36699159894668426,0.1973784208827039
60,458469.88430723996,4399968.837491885,-7.350886612561901,1.9243847107720717,2.891662093570128,1676359951.0253315,7.491666793823242,-1.3404254913330078,-0.2781606604766027,0.1119464133623187
61,458469.11799709924,4399969.041505327,-7.383516896578282,1.934999505643184,2.890504652420778,1676359951.1253374,7.519444465637207,-1.3191488981246948,-0.34795903115014026,0.02311321332800781
62,458468.35020209354,4399969.245876944,-7.415629619231715,1.9530448255985327,2.889194634969286,1676359951.225296,7.558333396911621,-1.2553191184997559,-0.24279344983920254,0.28592649353335964
63,458467.75767678826,4399969.404706302,-7.438487560438799,1.9761659853905202,2.8884080828206518,1676359951.3253708,7.583333492279053,-1.191489338874817,-0.33093193615618194,0.17564441421059543
64,458466.9841395184,4399969.613244353,-7.474009587288639,1.9854261730780898,2.8874418665972454,1676359951.4253356,7.622222423553467,-1.170212745666504,-0.3513428077306677,0.11159396172876906
65,458466.32710790343,4399969.790525538,-7.496904953620911,1.9999828844549472,2.8865720925376888,1676359951.525338,7.663888931274414,-1.127659559249878,-0.2485734731835607,0.2061448368977999
66,458465.36704050744,4399970.053290616,-7.534177637032871,2.026435235123066,2.8856197896207663,1676359951.6253119,7.688889026641846,-1.106382966041565,-0.33024571868323127,0.09516671362233017
67,458464.7644376844,4399970.218775563,-7.557609880140721,2.0324072951319208,2.884963799594628,1676359951.72538,7.719444274902344,-1.085106372833252,-0.24150806800152128,0.1375347541999822
68,458463.97853456315,4399970.435283081,-7.584272242448844,2.0500375880794284,2.884123044766672,1676359951.825362,7.741666793823242,-1.042553186416626,-0.30999104704369695,0.11813032506614318
69,458463.18957374233,4399970.653353853,-7.615216095094488,2.063233313248588,2.8833770785708923,1676359951.925353,7.777777671813965,-0.936170220375061,-0.26274758278582266,0.17209823968137242
70,458462.4585430893,4399970.85596824,-7.643519313990175,2.07716076333877,2.8827742646725136,1676359952.0253813,7.8027777671813965,-0.8936170339584351,-0.32657710333064877,0.1584130498562781
71,458461.5413075143,4399971.111120259,-7.672027453639607,2.0890398344990397,2.8821963532930255,1676359952.125295,7.836111068725586,-0.7872340679168701,-0.338909211116612,-0.03580729214651848
72,458460.8684149562,4399971.297817288,-7.696895112419463,2.0946505259162507,2.881724687410914,1676359952.2253437,7.866666793823242,-0.6595744490623474,-0.25607028928873876,0.17826318864444496
73,458460.0699871384,4399971.520275001,-7.724326346239841,2.1148008349799152,2.8815706223651736,1676359952.3253217,7.894444465637207,-0.5744680762290955,-0.2717766388091491,0.16983612175086868
74,458459.3302251494,4399971.726841649,-7.754017309631559,2.119088040710402,2.8815588916980497,1676359952.425352,7.919444561004639,-0.5319148898124695,-0.32986244010898247,0.00032757260202145866
75,458458.52565422194,4399971.951159708,-7.78383759376348,2.1294691828450882,2.8814445663265023,1676359952.5253353,7.961111068725586,-0.5744680762290955,-0.3067129538944033,0.15420387540703334
76,458457.77875603293,4399972.159857471,-7.8142405980887535,2.1361688960105454,2.881354335209087,1676359952.6253154,7.991666793823242,-0.6595744490623474,-0.2951663617542732,-0.03420228410457382
77,458456.9031704015,4399972.403787899,-7.8487697638931,2.1411531209918833,2.880769799991551,1676359952.7353158,8.024999618530273,-0.7872340679168701,-0.2930219013858876,0.15866761499400772
78,458456.1500319467,4399972.614092599,-7.8700825070090135,2.1582160386334506,2.8802750915436732,1676359952.8353333,8.041666984558105,-0.8936170339584351,-0.2314744300196514,0.15290688770481436
79,458455.3317161501,4399972.843733165,-7.897713579663958,2.1698210176967305,2.879714759364128,1676359952.9353213,8.066666603088379,-1.127659559249878,-0.2514033231616425,-0.030908886120973186
80,458454.57386217255,4399973.056415344,-7.918605118186953,2.18359553530013,2.8787212740616397,1676359953.0353165,8.097222328186035,-1.2765957117080688,-0.23533730574002043,0.3064305274134278
81,458453.8122467995,4399973.271367691,-7.939542166534372,2.1995580364187806,2.877593109379232,1676359953.135357,8.130555152893066,-1.4893616437911987,-0.1929121704576915,0.06486873935642598
82,458452.9871728853,4399973.504449141,-7.958970745543727,2.2041735287980324,2.8758618462807686,1676359953.2353475,8.158333778381348,-1.6382979154586792,-0.13538705512327923,0.1657502678402637
83,458452.16079004895,4399973.739259684,-7.9641400216460525,2.2328791679929503,2.8739734613487897,1676359953.3353498,8.175000190734863,-1.7446808815002441,-0.03478316047308121,0.27242417658903095
84,458451.3976193472,4399973.958476491,-7.971057756122165,2.2488326105996177,2.8723264919459606,1676359953.435297,8.183333396911621,-1.7446808815002441,-0.1411261231381882,0.07981074451848799
85,458450.5701497781,4399974.197334728,-7.976643166845397,2.267993984069586,2.8703069847642375,1676359953.5353067,8.188888549804688,-1.7446808815002441,-0.09822344945626123,0.2505898958747634
86,458449.86948353244,4399974.401512126,-7.980237558625825,2.287676683752109,2.8687004913691014,1676359953.6353502,8.19444465637207,-1.7021276950836182,-0.06312925459795035,0.16119150269176205
87,458449.0407593412,4399974.644649364,-7.9886043339129795,2.3000786661316086,2.8668204953312806,1676359953.7353504,8.208333015441895,-1.5531915426254272,-0.10178617510464927,0.04892093610927772
88,458448.2750163717,4399974.870309033,-7.99432211483498,2.3208410618768536,2.865145717028171,1676359953.8353376,8.216666221618652,-1.4468084573745728,-0.05075343940351018,0.31374751242326004
89,458447.38110998354,4399975.136002984,-7.99977933165195,2.3380785722633104,2.8637161054391296,1676359953.9353225,8.230555534362793,-1.2340425252914429,-0.05544058257332442,0.08883495895656042
90,458446.6782546302,4399975.345680755,-8.005958786775118,2.3421939215821745,2.8626695202259302,1676359954.0353925,8.23611068725586,-1.106382966041565,-0.010787071607552934,0.07180692532916558
91,458445.9102314514,4399975.576552001,-8.010876090847251,2.3610419143838888,2.8619232251278106,1676359954.13533,8.247221946716309,-0.936170220375061,-0.126230370902561,0.2806513413417698
92,458445.0797950348,4399975.827493242,-8.017377929101059,2.366218844867723,2.861228073977384,1676359954.2353456,8.255555152893066,-0.8510638475418091,-0.06935237853981693,0.02091017715032301
93,458444.18432743393,4399976.098801516,-8.025926670430762,2.3830256077991905,2.8604671798212076,1676359954.3353577,8.272222518920898,-0.7872340679168701,-0.053434381771845924,0.09272487921919452
94,458443.41640794044,4399976.332491264,-8.030638625282744,2.3892486045029124,2.8600200491470513,1676359954.4353065,8.277777671813965,-0.7021276354789734,-0.054749768712146846,-0.06601066994371238
95,458442.64798891306,4399976.566511133,-8.035514156707409,2.3927201777030156,2.859536610303582,1676359954.535356,8.283333778381348,-0.5957446694374084,-0.002597138316371733,0.09295377483212064
96,458441.8782267084,4399976.801110197,-8.03538555426046,2.408002979568462,2.8593752787301643,1676359954.6353114,8.288888931274414,-0.44680851697921753,-0.004621177791793607,0.15615748231198515
97,458441.0439342934,4399977.055752064,-8.041980998874735,2.4005713610798347,2.859409602625713,1676359954.735329,8.291666984558105,-0.3404255211353302,-0.05981945002477411,-0.059371776789984856
98,458440.2733194266,4399977.290394502,-8.044047365487735,2.4068664290372626,2.8594729403538217,1676359954.8353567,8.300000190734863,-0.21276596188545227,0.03092193722021805,0.1623702620186851
99,458439.5026854506,4399977.525802821,-8.044963585869985,2.4072287783501114,2.859905573688744,1676359954.9353163,8.302778244018555,-0.06382978707551956,-0.06881319626195168,-0.17164221907225613
100,458438.6672702116,4399977.77992762,-8.050100384258993,2.3972582362702206,2.8603807238238446,1676359955.0353258,8.30555534362793,0.0,0.02015111632718863,-0.03596078159425381
101,458437.9591343496,4399977.994584187,-8.04923436081245,2.403199521217462,2.8606451878716017,1676359955.1352925,8.311111450195312,0.10638298094272614,0.0007195846341885893,0.008166902380273587
102,458437.0599823089,4399978.266992988,-8.053581798029473,2.387386190166761,2.861573673539678,1676359955.2353284,8.311111450195312,0.19148936867713928,-0.07696389525924999,-0.22620024073340267
103,458436.35312873137,4399978.479541706,-8.057633721625592,2.380997768726879,2.862221094079076,1676359955.3353295,8.311111450195312,0.25531914830207825,0.03217629875540473,-0.0453459493414448
104,458435.4533161431,4399978.750034738,-8.054930136544343,2.382645685649042,2.8633575754471927,1676359955.435342,8.308333396911621,0.2978723347187042,0.045072206406250814,-0.0008215430704528459
105,458434.7466624974,4399978.962305008,-8.054364067997222,2.3736316267244253,2.864404129608496,1676359955.5353591,8.311111450195312,0.27659574151039124,0.014307589686985589,-0.16639392495914718
106,458433.8465443322,4399979.232159669,-8.052662683143893,2.362526745333817,2.8655548631148484,1676359955.6353343,8.311111450195312,0.1702127605676651,0.005687349132121738,-0.09839166494906633
107,458432.9463470267,4399979.500445853,-8.055483715292018,2.3416693680710363,2.8663546679652683,1676359955.7353354,8.308333396911621,0.06382978707551956,-0.021464852954587263,-0.11960306757837072
108,458432.3033628461,4399979.691258213,-8.04993845010122,2.344572910950405,2.8668480555787044,1676359955.8353357,8.30555534362793,-0.021276595070958138,0.13963858780991315,0.025627854396824523
109,458431.5325285874,4399979.920356432,-8.041286308479803,2.3407272616387824,2.8674415687905856,1676359955.9353392,8.29444408416748,-0.08510638028383255,0.05427467320273086,-0.14245192250184469
110,458430.63388263714,4399980.186468262,-8.037260689343668,2.328804773344712,2.8678982007220126,1676359956.0353522,8.286110877990723,-0.19148936867713928,-0.02025161467374966,0.010541961107258708
111,458429.7331405437,4399980.450708543,-8.032394215798336,2.3233314192104464,2.868405922046767,1676359956.135337,8.280555725097656,-0.21276596188545227,0.1167303982023419,-0.004575969682575676
112,458428.96296018,4399980.675801325,-8.029364347619827,2.3152160688427923,2.8686401662826055,1676359956.2353308,8.277777671813965,-0.27659574151039124,0.07272434917122014,-0.03799380985059554
113,458428.1291128042,4399980.919161414,-8.022668544599446,2.3148291379931827,2.8687906662759213,1676359956.3353252,8.274999618530273,-0.2978723347187042,0.06539953939638715,0.082368411079888
114,458427.3600389977,4399981.143983404,-8.017812837138976,2.3141908349436946,2.868998049100724,1676359956.435332,8.269444465637207,-0.2978723347187042,-0.001055910178488717,-0.08895702760860434
115,458426.5274886995,4399981.386987917,-8.010923459482303,2.306716874819911,2.8691331918481033,1676359956.5353441,8.26388931274414,-0.2978723347187042,0.05406378219236344,-0.026777865244672433
116,458425.76032582624,4399981.612331202,-7.9998685339623385,2.3114898129984085,2.869286473054661,1676359956.6353283,8.252778053283691,-0.2978723347187042,0.10933974779806982,0.053531284743754515
117,458425.1217431297,4399981.800422727,-7.996104301117283,2.3031841593874245,2.869534475486672,1676359956.7353868,8.244444847106934,-0.21276596188545227,0.09618834416868344,-0.14122286000979847
118,458424.1642795008,4399982.081733895,-7.990282498623048,2.3042851528791775,2.869831952715578,1676359956.83531,8.241666793823242,-0.21276596188545227,0.026876918659566547,0.05046357471778966
119,458423.3349244152,4399982.325441849,-7.991603714356631,2.29687771546239,2.8701815780464033,1676359956.9353375,8.23611068725586,-0.1489361673593521,-0.052029078328410444,-0.16309898338146117
120,458422.6330192208,4399982.530799,-7.9898449247717105,2.284869658951404,2.8704758368153005,1676359957.0453398,8.233333587646484,-0.10638298094272614,0.059916018169375626,-0.11921043210364037
121,458421.67173763097,4399982.809501508,-7.992008167127849,2.289234002996718,2.870787187245794,1676359957.1453395,8.225000381469727,-0.042553190141916275,0.005934326867096729,0.017054083499501035
122,458420.8401738867,4399983.050239702,-7.994407310626189,2.2779539780593003,2.8713797334045363,1676359957.2453413,8.219444274902344,0.06382978707551956,-0.015402808961452415,0.02001357469846793
123,458420.072108875,4399983.271789653,-7.997517040107724,2.279261870001916,2.872004216174262,1676359957.345325,8.222222328186035,0.1489361673593521,-0.08875965235538913,0.10507846874001582
124,458419.24000137707,4399983.512047354,-8.001676693252557,2.2727132775534313,2.8729391875870167,1676359957.4453285,8.227777481079102,0.21276596188545227,-0.05954062809226218,-0.19105510341641188
125,458418.2792046492,4399983.787723307,-8.008274691887106,2.264255598390986,2.873932879235787,1676359957.545324,8.233333587646484,0.23404255509376526,0.01419468100809336,0.15696452960392882
126,458417.5117125009,4399984.009378293,-8.014944440028385,2.261678609441924,2.8749756475583954,1676359957.6453376,8.23611068725586,0.23404255509376526,-0.13090488394151512,-0.23879420440484253
127,458416.7432225519,4399984.229882507,-8.02460876328769,2.254643976105452,2.8758390652874306,1676359957.7453153,8.241666793823242,0.21276596188545227,-0.06334809950322694,0.11567740200124407
128,458415.97383459186,4399984.450408749,-8.034923958140936,2.2524990659341726,2.8766909393085314,1676359957.845294,8.25,0.10638298094272614,-0.10114016635142,-0.07400352191822183
129,458415.0746483986,4399984.706843234,-8.052515779635945,2.2419981884809945,2.8774758652266152,1676359957.9453645,8.266666412353516,0.0,-0.16909245402795534,-0.029067100451665356
130,458414.2997087947,4399984.926453535,-8.080149373176825,2.2393845217746704,2.8777814975085994,1676359958.0453122,8.280555725097656,-0.1489361673593521,-0.21161126809624237,0.07625500099546301
131,458413.58742422704,4399985.127639946,-8.092564169601252,2.2506244396231043,2.878159883449408,1676359958.1453686,8.29444408416748,-0.21276596188545227,-0.15084501709368373,0.11712676842217284
132,458412.7442066013,4399985.365920747,-8.115311372774814,2.2447773732451566,2.8785202574877617,1676359958.2453187,8.311111450195312,-0.3404255211353302,-0.22691550145348616,-0.16528147240668517
133,458411.9635351008,4399985.585622913,-8.133971404846532,2.2523857197904453,2.878592549175492,1676359958.3453195,8.33055591583252,-0.4893617033958435,-0.1861943098356511,0.15352546182616159
134,458411.1159619617,4399985.824588775,-8.157734307448901,2.2539760808399243,2.8785361192372783,1676359958.4453337,8.352777481079102,-0.6808510422706604,-0.18345285236030712,-0.050267242712671335
135,458410.33144240786,4399986.045372634,-8.175735255065097,2.262454284043736,2.87817751947319,1676359958.5453284,8.375,-0.8297872543334961,-0.1832709519190189,0.08689109851226189
136,458409.4817507056,4399986.28579427,-8.196605819390758,2.2733429570055548,2.877485272897922,1676359958.6453784,8.394444465637207,-1.0,-0.20699985805634802,0.08555269566173679
137,458408.6955995478,4399986.508625543,-8.213164628223538,2.2816766533247868,2.8766602331258326,1676359958.745322,8.41944408416748,-1.191489338874817,-0.06709757954172872,0.07246577839533601
138,458407.8420807099,4399986.751100148,-8.230851733464206,2.2989685045672292,2.8755298481866056,1676359958.8453643,8.447221755981445,-1.3191488981246948,-0.17456659967708027,0.2734788588238414
139,458407.0527742711,4399986.976981325,-8.244296374163566,2.3147310318679084,2.8743616855776795,1676359958.9453201,8.458333015441895,-1.4042552709579468,-0.05426418023926985,0.061049683285237695
140,458406.19395681046,4399987.222975543,-8.261851026266365,2.3268289527129626,2.872771156409752,1676359959.0453453,8.483333587646484,-1.5106383562088013,-0.14214847737303213,0.32844985725723497
141,458405.40220861434,4399987.451187393,-8.273687530378261,2.3451982381645213,2.8712795665160327,1676359959.1453388,8.497221946716309,-1.5744681358337402,-0.12038319278111756,0.15061938054506774
142,458404.5428127968,4399987.699937441,-8.293402779524552,2.356595540145549,2.8694411534963384,1676359959.2453425,8.502778053283691,-1.5957447290420532,-0.2096674614087471,0.1778489845421708
143,458403.7479604807,4399987.931102962,-8.304572790632097,2.3835585048549492,2.867925959644422,1676359959.3453436,8.519444465637207,-1.5744681358337402,-0.09965516838903365,0.33898223691297413
144,458402.88511472667,4399988.1843283335,-8.32606553302232,2.4035449736269867,2.8662722489105947,1676359959.445349,8.54444408416748,-1.5319149494171143,-0.15905677375442714,0.23348886974390518
145,458402.086263463,4399988.420003292,-8.352734541785491,2.419869028033787,2.8646414698312253,1676359959.5453284,8.583333015441895,-1.5106383562088013,-0.2127367411671388,0.12548413516790932
146,458401.2180418372,4399988.677166903,-8.374566387849878,2.4375616438904912,2.8627346853712146,1676359959.6453278,8.622221946716309,-1.4893616437911987,-0.22065664875223334,0.16715565016386824
147,458400.41503314354,4399988.916362967,-8.387691914526298,2.458576275647095,2.861147171745878,1676359959.7453253,8.63611125946045,-1.4680850505828857,-0.14271201756000165,0.25866496440304465
148,458399.54399627773,4399989.178674538,-8.39647178209133,2.4961153307639545,2.8597974736168634,1676359959.8453262,8.652777671813965,-1.4468084573745728,-0.1615535775915548,0.2507137252273246
149,458398.7384850579,4399989.423017892,-8.419368181275203,2.503513957766202,2.8584650495040718,1676359959.9453278,8.66944408416748,-1.5106383562088013,-0.23374814041876377,0.06300044596136112
150,458397.8616112863,4399989.689402005,-8.439907839682231,2.5259334426100764,2.8568821848444115,1676359960.0453827,8.697221755981445,-1.6595745086669922,-0.26024338969556426,0.3249609832873479
151,458397.05280628643,4399989.936668955,-8.460488183883875,2.5442192298238995,2.8551807443100286,1676359960.1453164,8.716666221618652,-1.7872340679168701,-0.20751006704595407,0.1484071905379749
152,458396.1740653095,4399990.2063980885,-8.489101620069052,2.5686980746247277,2.8529094771422603,1676359960.2453299,8.747221946716309,-1.957446813583374,-0.2715567707222334,0.32366706446982785
153,458395.3604473857,4399990.458463165,-8.513513968341522,2.6023521704809176,2.8507833311276842,1676359960.345322,8.777777671813965,-2.085106372833252,-0.27569697193573506,0.23169913344940088
154,458394.4760982876,4399990.734601105,-8.542197689858892,2.6293977966551463,2.8482626542544773,1676359960.445342,8.808333396911621,-2.1914894580841064,-0.256921548766771,0.27244743412109557
155,458393.65716258064,4399990.992506191,-8.568087375881312,2.66448103741756,2.845703303576144,1676359960.5453174,8.844444274902344,-2.3617022037506104,-0.2527055704375093,0.3810751392035445
