frame,x,y,xVelocity,yVelocity,thetayaw,timestamp,speed_mps,steering_percentage,accx,accy
2,458501.6861178171,4400244.636103712,0.7338843440316413,-0.18714040776443794,-0.18756467028057333,1676356692.950735,0.7916666865348816,86.89361572265625,0.30375495779545947,0.062376400767318096
3,458501.7579131003,4400244.617960489,0.7646744704811174,-0.18362235049754852,-0.1739767392017808,1676356693.050757,0.8222222328186035,86.7021255493164,0.3271584646545101,0.01729230583144009
4,458501.8368259775,4400244.593127925,0.7916121808108102,-0.1934277980978756,-0.15762341910937305,1676356693.150759,0.8583333492279053,85.59574127197266,0.37551968286988524,0.024336410445450873
5,458501.9118938837,4400244.572245893,0.8265690445268661,-0.18541909417744995,-0.14292561608899534,1676356693.250766,0.8972222208976746,83.74468231201172,0.34227151292387575,0.09983181082983705
6,458501.997255133,4400244.550882944,0.8648377354542363,-0.17468706739578577,-0.12696488679264295,1676356693.3507707,0.925000011920929,82.19149017333984,0.3512812347603747,0.06845756965789107
7,458502.0792234144,4400244.531604076,0.8985535061447243,-0.17043038408307837,-0.11199503264758537,1676356693.4507983,0.9611111283302307,80.40425872802734,0.34881458804905235,0.048793516986372854
8,458502.1722100174,4400244.511268625,0.9404519361912549,-0.1655892714915082,-0.09538002021128511,1676356693.5507576,0.9944444298744202,77.34042358398438,0.3868043580071718,0.1247511331126318
9,458502.26433981216,4400244.4956856575,0.9825156219369808,-0.1478977281060622,-0.08015344419669379,1676356693.6507587,1.0361111164093018,74.48936462402344,0.44635859198967304,0.18671401690110723
10,458502.3688741093,4400244.48026053,1.0298760182432611,-0.13789775553668282,-0.06387639272564716,1676356693.750752,1.0722222328186035,70.23403930664062,0.4503004231368804,0.10945763699017985
11,458502.47844560613,4400244.466167078,1.080976911112441,-0.12050520852043405,-0.047771353350476,1676356693.8507833,1.105555534362793,67.27659606933594,0.549942915877797,0.17902069030811385
12,458502.59355675656,4400244.453912104,1.1345122468538025,-0.10405840377073211,-0.03215941428009206,1676356693.9507642,1.144444465637207,62.87234115600586,0.475666066195902,0.12056874486017333
13,458502.70548829105,4400244.442010486,1.1770393386085727,-0.09116805546511009,-0.017563417189338626,1676356694.0507824,1.1916667222976685,58.212764739990234,0.539750886894802,0.15524374729490276
14,458502.82915895525,4400244.433374856,1.2389386584050552,-0.06858557578171502,-0.0028905548360880218,1676356694.1607754,1.230555534362793,52.38298034667969,0.674210860626659,0.22365229839429168
15,458502.94923084043,4400244.42726601,1.2995924006886563,-0.05338467197044072,0.00976130725141644,1676356694.2607727,1.2861111164093018,47.04255294799805,0.5934472278721081,0.15807636908979306
16,458503.08569174743,4400244.422233082,1.3600562320679381,-0.03444053663480025,0.022577539639685007,1676356694.3607795,1.3305555582046509,40.53191375732422,0.5829407420885097,0.21686552214788846
17,458503.21685643494,4400244.419667772,1.4096554368582426,-0.01338505894573406,0.033306856870429336,1676356694.4607773,1.369444489479065,36.10638427734375,0.5144366069283332,0.1527986895034642
18,458503.36489517207,4400244.418776712,1.4685401515446668,0.005177914069328576,0.043548316513052576,1676356694.5608127,1.4222222566604614,29.744680404663086,0.5630519209168543,0.16921453998239233
19,458503.508310341,4400244.419554774,1.5213363429736453,0.02977284258485139,0.05170829086851647,1676356694.6607938,1.4694443941116333,23.914894104003906,0.6014520061208478,0.30289150126624986
20,458503.6695258455,4400244.423137605,1.5783170957314434,0.052317445047253,0.05898274040375773,1676356694.7607753,1.5166666507720947,17.617021560668945,0.5359056174078467,0.1472758910840094
21,458503.8236126722,4400244.428061851,1.6338067050611664,0.0688687956639615,0.06431772713031236,1676356694.8607614,1.5555555820465088,13.170212745666504,0.6022549551466292,0.18614819028222063
22,458503.99641490966,4400244.435259763,1.6899326408885014,0.08580076448866923,0.0683712003281709,1676356694.9607725,1.6138888597488403,7.212766170501709,0.5685477830373575,0.11931934193237836
23,458504.1618811267,4400244.4421060225,1.746127473698297,0.09547181270233941,0.07046044207222657,1676356695.060753,1.6666666269302368,1.7659574747085571,0.5700319402767339,0.12526539826291894
24,458504.3448714938,4400244.455338675,1.8030723150579424,0.11895391377850212,0.07100029199927071,1676356695.1607764,1.7194443941116333,-1.957446813583374,0.5981612892323673,0.07501385520768478
25,458504.5188093143,4400244.469328107,1.8533270921846055,0.1290752950851812,0.06988503091514042,1676356695.2607176,1.774999976158142,-7.787233829498291,0.5052201914919122,0.1753345618619766
26,458504.6978489515,4400244.4840323785,1.9093341976362839,0.13581345492728605,0.06705160102962227,1676356695.3607512,1.8388888835906982,-12.446808815002441,0.6143687302709349,0.025254477673631426
27,458504.89801035676,4400244.500543545,1.9755516734716183,0.13622066289646811,0.06226330915390266,1676356695.4607866,1.8972222805023193,-16.4255313873291,0.6506494386892313,-0.008568275159616445
28,458505.1052941832,4400244.51662919,2.0419651341432568,0.1332801722068096,0.05569323576275487,1676356695.560795,1.9722222089767456,-20.042552947998047,0.609862811943081,-0.05115782560137894
29,458505.3042455225,4400244.528008053,2.1032687467341566,0.12534918838684053,0.04795037505642474,1676356695.6607857,2.0250000953674316,-22.808509826660156,0.6472550333426498,-0.10640025852878954
30,458505.5266215965,4400244.538995112,2.1743791485907726,0.10854776818084466,0.03806155746533779,1676356695.7607577,2.0999999046325684,-24.914894104003906,0.6851835256233201,-0.1687350009652061
31,458505.738565002,4400244.547392289,2.2413368440910704,0.0897314065652438,0.027985368515630604,1676356695.8607936,2.1694445610046387,-27.042552947998047,0.670334132516887,-0.18226455536959507
32,458505.97528021276,4400244.554536034,2.311095531878326,0.07282674109803833,0.01602354192442501,1676356695.960762,2.25,-28.382978439331055,0.6796465406363585,-0.15285766345088792
33,458506.2007029439,4400244.5587535985,2.377608142142691,0.05473146014210712,0.0035017066546556563,1676356696.0607882,2.3027777671813965,-28.82978630065918,0.7201306486879321,-0.288446235507156
34,458506.45361015864,4400244.560792013,2.4593305377710544,0.01866123899637785,-0.010407158893642077,1676356696.1607747,2.3805556297302246,-28.957447052001953,0.756207670154946,-0.3926541700977023
35,458506.6938264338,4400244.559792122,2.5334700637541516,-0.01891245096867616,-0.02340165602439903,1676356696.2607841,2.461111068725586,-28.06382942199707,0.7794266351958101,-0.34956464409596
36,458506.96215571556,4400244.555121411,2.6152382615794894,-0.050548062156655846,-0.03728351638989835,1676356696.3607829,2.5416667461395264,-27.382978439331055,0.7855144084001334,-0.3349789165367726
37,458507.21714313515,4400244.547668438,2.685583935820057,-0.08420977205591303,-0.05020065612528679,1676356696.4607363,2.5999999046325684,-26.723403930664062,0.7848773370544884,-0.360618560385349
