frame,x,y,xVelocity,yVelocity,thetayaw,timestamp,speed_mps,steering_percentage,accx,accy
62,458499.67340131034,4400245.35271704,0.0021649638725346585,0.006495356358905389,-0.3172662960128596,1676356873.2973604,0.0,-0.3617021143436432,-0.025045514897227006,0.007920912322420669
63,458499.6730302963,4400245.352494925,0.0008773343559919961,0.00687413870815577,-0.3172531538886121,1676356873.3993154,0.0,-0.3617021143436432,0.010386122625234154,0.014069238238178607
64,458499.6725732349,4400245.352395968,0.0005962201903702098,0.006497879621954751,-0.3172574364039997,1676356873.4993813,0.0,-0.3617021143436432,0.005562411221489996,-0.01530322133338436
65,458499.6725692004,4400245.352746423,0.002383835685754682,0.007357406230347854,-0.31724952740054446,1676356873.5993652,0.0,-0.3617021143436432,-0.020990765629317107,0.01416119893017115
66,458499.6727253162,4400245.353519303,0.00034517957622130465,0.008023161786930147,-0.31724952116927163,1676356873.6993418,0.0,-0.3617021143436432,-0.01144191259943958,0.022170950549583263
67,458499.6727563114,4400245.354307065,0.000675895843349696,0.008046729195935187,-0.3172500321997114,1676356873.7993603,0.0,-0.3617021143436432,0.023763221645442846,-0.014109072175470791
68,458499.6729079599,4400245.355159639,0.0017806681386335786,0.00847181202200923,-0.3172687704576793,1676356873.8993642,0.0,-0.3617021143436432,0.0018775369609458845,0.0014314705464076455
69,458499.6730580157,4400245.355980107,0.0008145810908848762,0.008806900156974263,-0.3172711818044185,1676356874.007428,0.0,-0.3617021143436432,-0.021273850954016738,0.012243984577251493
70,458499.6739200662,4400245.354061381,-6.109057784700715e-05,0.003032326568839592,-0.31709040759576723,1676356874.1094093,0.0,-0.3617021143436432,0.027395960781241124,-0.015131974096782005
71,458499.6737313685,4400245.353259591,0.0014409937370574281,0.0031739071683388738,-0.3170813146231124,1676356874.2094193,0.0,-0.3617021143436432,-0.0025323399299364557,-0.006459916828359016
72,458499.67360679497,4400245.352499115,0.0008678232998170079,0.003949196359875234,-0.3170885247798081,1676356874.309442,0.0,-0.3617021143436432,-0.00518225075188844,0.014474983849296616
73,458499.67338436027,4400245.351760797,0.0002238909389417525,0.0038636880603792425,-0.31709046718394873,1676356874.4094288,0.0,-0.3617021143436432,-0.0021154679907877533,0.013112325543406453
74,458499.6731941063,4400245.351055795,0.0012687992834125444,0.00357778664631512,-0.31710452268703637,1676356874.5093946,0.0,-0.3617021143436432,0.00788721658074129,-0.013635603140602304
75,458499.6732836977,4400245.35103699,0.0014841348477572062,0.003538154448182738,-0.3171085203401818,1676356874.6093545,0.0,-0.3617021143436432,-0.013920916863593633,0.0038709560841086524
76,458499.67337926396,4400245.351419738,0.00026975945689013445,0.004078557910373176,-0.3171133375876103,1676356874.7074144,0.0,-0.3617021143436432,-0.003308802195154406,0.01190250502226367
77,458499.67340199393,4400245.351789952,0.0005034191003210769,0.0037941891131204855,-0.31710461233935305,1676356874.8093596,0.0,-0.3617021143436432,0.013853324501689947,-0.002613837427622917
78,458499.6735139793,4400245.35219654,0.0009836517640608843,0.0040061510929864114,-0.31708605907546783,1676356874.9094524,0.0,-0.3617021143436432,-0.016708209763519395,0.00209183956794114
79,458499.673592815,4400245.352595,0.0007121584039116054,0.0043564074211457195,-0.317091052223998,1676356875.0093648,0.0,-0.3617021143436432,0.006781499626895768,0.005139457019379283
80,458499.6742678985,4400245.35071309,-0.0008894115600713042,0.0003965889052384689,-0.3171195493472472,1676356875.1094377,0.0,-0.3617021143436432,-0.019386705189909863,-0.01162697774851865
81,458499.6736867117,4400245.350210305,-0.0011093282561801408,0.00074257398034947,-0.3171155162985362,1676356875.209396,0.0,-0.3617021143436432,0.01576909699543124,-0.012185736127258685
82,458499.6731340728,4400245.349728537,-0.0005472069075465159,0.0006765889990659135,-0.3171261811324788,1676356875.3094172,0.0,-0.3617021143436432,0.0031096730388352964,-0.0017977657166656155
83,458499.67256106157,4400245.349234816,-0.0014620498702615915,0.0010011828697759277,-0.31712437300322316,1676356875.4093862,0.0,-0.3617021143436432,-0.0018015587704463543,0.01497271447578391
84,458499.6719254773,4400245.34885523,-0.0016471986310996596,0.0019164191989820597,-0.31713833635364974,1676356875.50942,0.0,-0.3617021143436432,0.0027150637587108617,-0.007633036019115136
85,458499.6716236027,4400245.348822305,-0.0018895888657767903,0.0012105630639665664,-0.317156353548389,1676356875.609411,0.0,-0.3617021143436432,-0.005583033036445348,-0.008239524487080499
86,458499.6714083046,4400245.348974968,-0.0025056350353822197,0.0021617841833454178,-0.3171807932398716,1676356875.7094235,0.0,-0.3617021143436432,-0.0036642065447272804,0.022140552999556206
87,458499.671157361,4400245.349222735,-0.0024597698367840822,0.0027075634988881106,-0.3171901843467362,1676356875.8098063,0.0,-0.3617021143436432,-0.004866944495500472,-0.0020958952250125715
88,458499.67095427733,4400245.349498074,-0.0017198195538225259,0.0025532773989352174,-0.3171956031719456,1676356875.9094186,0.0,-0.3617021143436432,0.004051118943594917,0.001431593520019439
89,458499.67075271887,4400245.349771271,-0.0022996019271554406,0.002763160696465457,-0.3172091762909144,1676356876.0096505,0.0,-0.3617021143436432,-0.003290844553017591,0.0021288140158944036
90,458499.67148535466,4400245.347861818,-0.0017606382624322098,-9.724239315559509e-05,-0.3169681032149354,1676356876.1093535,0.0,-0.3617021143436432,-0.01473094189244882,0.014982931744144775
91,458499.67122251866,4400245.347470718,-0.0012934361272361557,0.00011697827214000422,-0.316972071214773,1676356876.2094264,0.0,-0.3617021143436432,0.01521041876883042,-0.008351141018422652
92,458499.6709890169,4400245.34710133,-0.0012230175918479188,8.885237986421438e-05,-0.31698272943970274,1676356876.309451,0.0,-0.3617021143436432,0.00034860337108082867,-0.003302578525866233
93,458499.67072365165,4400245.346742388,-0.0019740873502490657,0.0003772627634233818,-0.3169858470674636,1676356876.407374,0.0,-0.3617021143436432,0.013866383699611122,-0.010733999690244009
94,458499.67041434045,4400245.346374213,-0.0017444109006442261,0.0003415636149963888,-0.3169972824130296,1676356876.509405,0.0,-0.3617021143436432,0.02284648358511062,-0.002179047424373165
95,458499.6702200039,4400245.346289375,-0.002201282795419957,0.0007986601621992509,-0.3170033130465155,1676356876.6073747,0.0,-0.3617021143436432,-0.015052794731956295,0.005518270675835414
96,458499.6698999359,4400245.346401151,-0.003807004667989812,0.0009376276585089373,-0.3170229734818948,1676356876.709342,0.0,-0.3617021143436432,-0.018433417322797963,-0.00915854123824944
97,458499.6695233635,4400245.346470607,-0.0038427247494352904,0.0008615351460908298,-0.317018644792725,1676356876.8073826,0.0,-0.3617021143436432,0.015044166967839528,0.003270745012070919
98,458499.66916796594,4400245.346595225,-0.0031991929902092345,0.0012643178333903071,-0.3170387899931386,1676356876.9093666,0.0,-0.3617021143436432,0.0042505556903951885,-0.0014435693227579857
99,458499.6688129707,4400245.346746264,-0.004344930048471487,0.001959238999881852,-0.3170533867518399,1676356877.009364,0.0,-0.3617021143436432,-0.010259414480155979,0.006654744655267761
100,458499.6697458158,4400245.345780477,-0.0016543767156305203,0.0035421617128888515,-0.31684256246901565,1676356877.107384,0.0,-0.3617021143436432,0.02198505980350937,0.0010628020014806505
101,458499.66988560243,4400245.346721528,-0.0016651679961348874,0.0032791712771507824,-0.31684873670439107,1676356877.2094023,0.0,-0.3617021143436432,0.011178868198152496,-0.008096358042103097
102,458499.6700687326,4400245.347672881,-0.0013686611690214164,0.003790860546727086,-0.31683496731486116,1676356877.3093872,0.0,-0.3617021143436432,-0.006008695479356563,0.012120263619321479
103,458499.67021971464,4400245.348647331,-0.002114369772399654,0.00429449012215981,-0.3168360817613918,1676356877.4093683,0.0,-0.3617021143436432,0.00044067681747554655,0.003832616454411651
104,458499.6703258477,4400245.349685019,-0.001554031511158469,0.003566014245458743,-0.3168474378661914,1676356877.507398,0.0,-0.3617021143436432,0.001422989954650171,-0.0027171542507083285
