x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
458495.36767563754, 4400247.20310863, 18.82995853109738, 0.2083333283662796, 0.6072491080519238, 0.0, 0.0, 1675913739.4536, -0.2985985015305186, 1, 0.002083333283662796, 36.91310119628906, 14.154268264770508, 1.2765957117080688
458495.3706866971, 4400247.202194705, 18.829588996525832, 0.2083333283662796, 0.5836814168377802, 0.0, 0.0, 1675913739.4635, -0.29859486203637875, 1, 0.004166666567325592, 37.35408401489258, 14.134431838989258, 1.2765957117080688
458495.37373286707, 4400247.201268144, 18.82922570836507, 0.24444444477558136, 0.5793883301859287, 0.0, 0.0, 1675913739.4819, -0.2985903777930923, 1, 0.006611111015081406, 37.923248291015625, 14.142061233520508, 1.3404254913330078
458495.3736918703, 4400247.201306859, 18.828886624429607, 0.24444444477558136, 0.5793883301859287, 0.0, 0.0, 1675913739.4837, -0.2985903777930923, 1, 0.00905555546283722, 37.923248291015625, 14.142061233520508, 1.3404254913330078
458495.3831576817, 4400247.198369968, 18.828496222026413, 0.24444444477558136, 0.6941418065026075, 0.0, 0.0, 1675913739.4939, -0.29856792149957423, 1, 0.011499999910593034, 37.923248291015625, 14.142061233520508, 1.3404254913330078
458495.3863692864, 4400247.197390964, 18.828144266714823, 0.27222222089767456, 0.6755029974726695, 0.0, 0.0, 1675913739.5034, -0.29855720674057906, 1, 0.014222222119569779, 38.77012252807617, 14.106966018676758, 1.3829786777496338
458495.38962088345, 4400247.19640076, 18.82779310671368, 0.27222222089767456, 0.6350832099438729, 0.0, 0.0, 1675913739.5131, -0.29854560060952906, 1, 0.016944444328546526, 38.77012252807617, 14.106966018676758, 1.3829786777496338
458495.39291246055, 4400247.195399078, 18.827439286870135, 0.2916666567325592, 0.6106717344557289, 0.0, 0.0, 1675913739.5237, -0.2985385548738897, 1, 0.019861110895872117, 39.55290985107422, 14.081025123596191, 1.4680850505828857
458495.3996665287, 4400247.193311648, 18.8270574137495, 0.3083333373069763, 0.7876565983370137, 0.0, 0.0, 1675913739.5339, -0.29852238850785007, 1, 0.02294444426894188, 39.55290985107422, 14.081025123596191, 1.5319149494171143
458495.40313817724, 4400247.192222256, 18.8270291794279, 0.3083333373069763, 0.892550052423899, 0.0, 0.0, 1675913739.5431, -0.2985116700690904, 1, 0.026027777642011644, 39.55290985107422, 14.081025123596191, 1.5319149494171143
458495.4066679007, 4400247.1911157, 18.826995241711145, 0.3083333373069763, 0.9886462091630779, 0.0, 0.0, 1675913739.5540, -0.2984991276843951, 1, 0.029111111015081407, 39.9755859375, 14.160372734069824, 1.5319149494171143
458495.4066678985, 4400247.1911157, 18.826995241711145, 0.3305555582046509, 0.9886462091630779, 0.0, 0.0, 1675913739.5636, -0.2984991276843951, 1, 0.03241666659712791, 40.334171295166016, 14.152742385864258, 1.5957447290420532
458495.41754075396, 4400247.187712333, 18.826892616429706, 0.3305555582046509, 0.6915627361965888, 0.0, 0.0, 1675913739.5735, -0.29849408101913166, 1, 0.03572222217917442, 40.334171295166016, 14.152742385864258, 1.5957447290420532
458495.4212418246, 4400247.186552247, 18.826861200456452, 0.3472222089767456, 0.4980612669455553, 0.0, 0.0, 1675913739.5835, -0.29848966213255057, 1, 0.03919444426894188, 40.334171295166016, 14.152742385864258, 1.6382979154586792
458495.4212418246, 4400247.186552247, 18.826861200456452, 0.3472222089767456, 0.4980612669455553, 0.0, 0.0, 1675913739.5936, -0.29848966213255057, 1, 0.04266666635870933, 40.41657257080078, 14.132905960083008, 1.6382979154586792
458495.42873426754, 4400247.184194278, 18.826811184127962, 0.3638888895511627, 0.5032452264498635, 0.0, 0.0, 1675913739.6032, -0.29846303102278515, 1, 0.04630555525422096, 40.41657257080078, 14.132905960083008, 1.6808511018753052
458495.4364052651, 4400247.181787767, 18.826786395889574, 0.3638888895511627, 0.9277188690669865, 0.0, 0.0, 1675913739.6139, -0.2984293187930067, 1, 0.04994444414973259, 40.51422882080078, 14.106966018676758, 1.6808511018753052
