x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
458342.01013185014, 4400010.982538066, 19.30477533439813, 5.111111164093018, -0.20762154949528874, 0.0, 0.0, 1676112015.1705, 2.839210648932519, 1, 550.6149444007862, 16.3393611907959, 14.100862503051758, 0.5957446694374084
458341.970804597, 4400010.995454473, 19.304640379291133, 5.111111164093018, -0.2789038224853765, 0.0, 0.0, 1676112015.1801, 2.8392835939840078, 1, 550.6660555124271, 16.3393611907959, 14.100862503051758, 0.5957446694374084
458341.9314712635, 4400011.008361523, 19.30450919625151, 5.108333110809326, -0.24462462437912333, 0.0, 0.0, 1676112015.1906, 2.8393536273314393, 1, 550.7171388435352, 16.32257652282715, 14.102388381958008, 0.5744680762290955
458341.8137480628, 4400011.04676997, 19.304152429951646, 5.108333110809326, -0.15229732505872115, 0.0, 0.0, 1676112015.2029, 2.83954950798514, 1, 550.7682221746433, 16.37140464782715, 14.006256103515625, 0.5744680762290955
458341.77445885225, 4400011.059608814, 19.304046923034523, 5.10277795791626, -0.18676882158443403, 0.0, 0.0, 1676112015.2113, 2.839614000924417, 1, 550.8192499542224, 16.37140464782715, 14.006256103515625, 0.5531914830207825
458341.77438249305, 4400011.059705178, 19.304050022789845, 5.10277795791626, -0.18676882158443403, 0.0, 0.0, 1676112015.2210, 2.839614000924417, 1, 550.8702777338016, 16.3546199798584, 14.012359619140625, 0.5531914830207825
458341.69589286303, 4400011.085246616, 19.303852085054498, 5.10277795791626, -0.19920606161433832, 0.0, 0.0, 1676112015.2315, 2.8397297394384236, 1, 550.9213055133807, 16.3546199798584, 14.012359619140625, 0.5531914830207825
458341.6174612902, 4400011.11072548, 19.30368589489812, 5.099999904632568, -0.2660977666386505, 0.0, 0.0, 1676112015.2417, 2.8398466193419596, 1, 550.972305512427, 16.3546199798584, 14.085602760314941, 0.5319148898124695
458341.6173849332, 4400011.110821844, 19.30368899465344, 5.099999904632568, -0.2660977666386505, 0.0, 0.0, 1676112015.2495, 2.8398466193419596, 1, 551.0233055114734, 16.3546199798584, 14.085602760314941, 0.5319148898124695
458341.61730857403, 4400011.11091821, 19.303692094408767, 5.097222328186035, -0.2660977666386505, 0.0, 0.0, 1676112015.2614, 2.8398466193419596, 1, 551.0742777347552, 16.305789947509766, 14.077973365783691, 0.5106382966041565
458341.4606681154, 4400011.161589173, 19.303395073888115, 5.0916666984558105, -0.2510436790490576, 0.0, 0.0, 1676112015.2716, 2.840070712838462, 1, 551.1251944017398, 16.305789947509766, 14.077973365783691, 0.4893617033958435
458341.42148542433, 4400011.174288224, 19.303324019676975, 5.0916666984558105, -0.24055587147544966, 0.0, 0.0, 1676112015.2815, 2.8401239726518677, 1, 551.1761110687244, 16.305789947509766, 14.077973365783691, 0.4893617033958435
